Date,Time,Currency,Impact,Event,Previous,Forecast,Actual
Jun22.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun22.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun22.2023,04::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun22.2023,05::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun22.2023,08::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun22.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun22.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun22.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun22.2023,24::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun22.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun22.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun22.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun22.2023,24::15,N/A,N/A,N/A,N/A,N/A,N/A
Jun22.2023,13::05,N/A,N/A,N/A,N/A,N/A,N/A
Jun22.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun22.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun22.2023,14::55,N/A,N/A,N/A,N/A,N/A,N/A
Jun22.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun22.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun22.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun22.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun22.2023,15::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun22.2023,16::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun23.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun23.2023,12::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun23.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun23.2023,12::01,N/A,N/A,N/A,N/A,N/A,N/A
Jun23.2023,12::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun23.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun23.2023,01::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun23.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun23.2023,07::45,N/A,N/A,N/A,N/A,N/A,N/A
Jun23.2023,08::15,N/A,N/A,N/A,N/A,N/A,N/A
Jun23.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun23.2023,08::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun23.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun23.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun23.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun23.2023,09::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun23.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun23.2023,13::59,N/A,N/A,N/A,N/A,N/A,N/A
Jun23.2023,14::45,N/A,N/A,N/A,N/A,N/A,N/A
Jun23.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun24.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun24.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun25.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun25.2023,14::45,N/A,N/A,N/A,N/A,N/A,N/A
Jun26.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun26.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
Jun26.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun26.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun26.2023,09::50,N/A,N/A,N/A,N/A,N/A,N/A
Jun26.2023,11::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun26.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun26.2023,15::25,N/A,N/A,N/A,N/A,N/A,N/A
Jun26.2023,18::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun27.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun27.2023,12::01,N/A,N/A,N/A,N/A,N/A,N/A
Jun27.2023,05::59,N/A,N/A,N/A,N/A,N/A,N/A
Jun27.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun27.2023,09::15,N/A,N/A,N/A,N/A,N/A,N/A
Jun27.2023,09::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun27.2023,10::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun27.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun27.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun27.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun27.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun27.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun27.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun27.2023,13::32,N/A,N/A,N/A,N/A,N/A,N/A
Jun27.2023,14::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun27.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun27.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun27.2023,14::59,N/A,N/A,N/A,N/A,N/A,N/A
Jun27.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun27.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun28.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun28.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun28.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun28.2023,10::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun28.2023,11::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun28.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun28.2023,14::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun28.2023,14::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun28.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun28.2023,15::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun28.2023,16::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun28.2023,21::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun29.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun29.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
Jun29.2023,02::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun29.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun29.2023,05::59,N/A,N/A,N/A,N/A,N/A,N/A
Jun29.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun29.2023,07::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun29.2023,08::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun29.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun29.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun29.2023,09::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun29.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun29.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun29.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun29.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun29.2023,13::32,N/A,N/A,N/A,N/A,N/A,N/A
Jun29.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun29.2023,15::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun29.2023,17::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,12::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,06::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,07::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,07::45,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,08::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,08::55,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,10::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,10::13,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,14::45,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jun30.2023,15::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul01.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul02.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul02.2023,23::45,N/A,N/A,N/A,N/A,N/A,N/A
Jul03.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul03.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
Jul03.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul03.2023,01::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul03.2023,02::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul03.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul03.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul03.2023,02::45,N/A,N/A,N/A,N/A,N/A,N/A
Jul03.2023,07::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul03.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul03.2023,07::45,N/A,N/A,N/A,N/A,N/A,N/A
Jul03.2023,08::15,N/A,N/A,N/A,N/A,N/A,N/A
Jul03.2023,08::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul03.2023,08::45,N/A,N/A,N/A,N/A,N/A,N/A
Jul03.2023,08::50,N/A,N/A,N/A,N/A,N/A,N/A
Jul03.2023,08::55,N/A,N/A,N/A,N/A,N/A,N/A
Jul03.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul03.2023,09::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul03.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul03.2023,14::45,N/A,N/A,N/A,N/A,N/A,N/A
Jul03.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul03.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul03.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul03.2023,23::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul04.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul04.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
Jul04.2023,04::35,N/A,N/A,N/A,N/A,N/A,N/A
Jul04.2023,05::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul04.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul04.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul04.2023,08::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul04.2023,10::03,N/A,N/A,N/A,N/A,N/A,N/A
Jul04.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul04.2023,14::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul04.2023,15::15,N/A,N/A,N/A,N/A,N/A,N/A
Jul05.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul05.2023,02::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul05.2023,02::45,N/A,N/A,N/A,N/A,N/A,N/A
Jul05.2023,07::45,N/A,N/A,N/A,N/A,N/A,N/A
Jul05.2023,08::15,N/A,N/A,N/A,N/A,N/A,N/A
Jul05.2023,08::45,N/A,N/A,N/A,N/A,N/A,N/A
Jul05.2023,08::50,N/A,N/A,N/A,N/A,N/A,N/A
Jul05.2023,08::55,N/A,N/A,N/A,N/A,N/A,N/A
Jul05.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul05.2023,09::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul05.2023,10::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul05.2023,10::33,N/A,N/A,N/A,N/A,N/A,N/A
Jul05.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul05.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul05.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul05.2023,19::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul05.2023,21::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul06.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul06.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul06.2023,04::35,N/A,N/A,N/A,N/A,N/A,N/A
Jul06.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul06.2023,09::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul06.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul06.2023,09::47,N/A,N/A,N/A,N/A,N/A,N/A
Jul06.2023,09::58,N/A,N/A,N/A,N/A,N/A,N/A
Jul06.2023,10::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul06.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul06.2023,24::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul06.2023,13::15,N/A,N/A,N/A,N/A,N/A,N/A
Jul06.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul06.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul06.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul06.2023,13::45,N/A,N/A,N/A,N/A,N/A,N/A
Jul06.2023,14::45,N/A,N/A,N/A,N/A,N/A,N/A
Jul06.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul06.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul06.2023,16::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul07.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul07.2023,12::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul07.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul07.2023,06::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul07.2023,06::45,N/A,N/A,N/A,N/A,N/A,N/A
Jul07.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul07.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul07.2023,07::45,N/A,N/A,N/A,N/A,N/A,N/A
Jul07.2023,08::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul07.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul07.2023,13::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul07.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul07.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul07.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul07.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul07.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul07.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul07.2023,15::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul07.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul07.2023,17::45,N/A,N/A,N/A,N/A,N/A,N/A
Jul08.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul08.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul09.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul09.2023,08::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul10.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul10.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
Jul10.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul10.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul10.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul10.2023,06::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul10.2023,09::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul10.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul10.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul10.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul10.2023,16::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul10.2023,17::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul10.2023,20::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul11.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul11.2023,12::01,N/A,N/A,N/A,N/A,N/A,N/A
Jul11.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
Jul11.2023,01::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul11.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul11.2023,06::59,N/A,N/A,N/A,N/A,N/A,N/A
Jul11.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul11.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul11.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul11.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul11.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul11.2023,10::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul11.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul11.2023,10::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul11.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul11.2023,10::50,N/A,N/A,N/A,N/A,N/A,N/A
Jul11.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul11.2023,23::45,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,12::50,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,03::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,04::10,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,10::03,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,10::35,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,14::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,14::45,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,15::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,16::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,18::01,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,19::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,23::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul12.2023,23::45,N/A,N/A,N/A,N/A,N/A,N/A
Jul13.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul13.2023,12::01,N/A,N/A,N/A,N/A,N/A,N/A
Jul13.2023,02::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul13.2023,04::49,N/A,N/A,N/A,N/A,N/A,N/A
Jul13.2023,04::50,N/A,N/A,N/A,N/A,N/A,N/A
Jul13.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul13.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul13.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul13.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul13.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul13.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul13.2023,07::45,N/A,N/A,N/A,N/A,N/A,N/A
Jul13.2023,09::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul13.2023,10::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul13.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul13.2023,24::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul13.2023,13::20,N/A,N/A,N/A,N/A,N/A,N/A
Jul13.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul13.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul13.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul13.2023,15::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul13.2023,18::01,N/A,N/A,N/A,N/A,N/A,N/A
Jul13.2023,19::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul13.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul13.2023,23::45,N/A,N/A,N/A,N/A,N/A,N/A
Jul14.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul14.2023,05::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul14.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul14.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul14.2023,07::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul14.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul14.2023,09::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul14.2023,10::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul14.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul14.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul14.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul14.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul14.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul15.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul15.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul16.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul16.2023,23::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul17.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul17.2023,12::01,N/A,N/A,N/A,N/A,N/A,N/A
Jul17.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul17.2023,03::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul17.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul17.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul17.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul17.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul17.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul17.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul17.2023,09::15,N/A,N/A,N/A,N/A,N/A,N/A
Jul17.2023,11::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul17.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul17.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul17.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul18.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul18.2023,02::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul18.2023,05::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul18.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul18.2023,10::03,N/A,N/A,N/A,N/A,N/A,N/A
Jul18.2023,13::13,N/A,N/A,N/A,N/A,N/A,N/A
Jul18.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul18.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul18.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul18.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul18.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul18.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul18.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul18.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul18.2023,13::32,N/A,N/A,N/A,N/A,N/A,N/A
Jul18.2023,14::15,N/A,N/A,N/A,N/A,N/A,N/A
Jul18.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul18.2023,15::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul18.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul18.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul18.2023,15::17,N/A,N/A,N/A,N/A,N/A,N/A
Jul18.2023,15::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul18.2023,21::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul18.2023,23::45,N/A,N/A,N/A,N/A,N/A,N/A
Jul19.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul19.2023,01::33,N/A,N/A,N/A,N/A,N/A,N/A
Jul19.2023,06::06,N/A,N/A,N/A,N/A,N/A,N/A
Jul19.2023,07::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul19.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul19.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul19.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul19.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul19.2023,09::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul19.2023,10::00,N/A,N/A,N/A,N/A,N/A,N/A
Jul19.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul19.2023,10::47,N/A,N/A,N/A,N/A,N/A,N/A
Jul19.2023,13::30,N/A,N/A,N/A,N/A,N/A,N/A
Jul19.2023,,N/A,N/A,N/A,N/A,N/A,N/A
Jul19.2023,15::30,N/A,N/A,N/A,N/A,N/A,N/A
